date,close,high,low,open,volume,,,,,,
20/10/2000,6276.3,6294.5,6210.3,6218.9,0,,0,,0,0,0
19/10/2000,6218.9,6246.1,6148.2,6148.2,0,,0,,0,0,0
18/10/2000,6148.2,6203.2,6017.2,6203.2,0,,0,,0,0,0
17/10/2000,6203.2,6290,6196.1,6285.7,0,,0,,0,0,0
16/10/2000,6285.7,6292,6209.6,6209.6,0,,0,,0,0,0
13/10/2000,6209.6,6209.6,6050.7,6131.9,0,,0,,0,0,0
12/10/2000,6131.9,6211.8,6068.3,6117.6,0,,0,,0,0,0
11/10/2000,6117.6,6247.7,6098.1,6247.7,0,,0,,0,0,0
10/10/2000,6247.7,6299.7,6240.4,6264.8,0,,0,,0,0,0
09/10/2000,6264.8,6391.2,6253.6,6391.2,0,,0,,0,0,0
06/10/2000,6391.2,6412.5,6342.2,6382,0,,0,,0,0,0
05/10/2000,6382,6393.1,6330.9,6334.9,0,,0,,0,0,0
04/10/2000,6334.9,6354.2,6283.8,6345,0,,0,,0,0,0
03/10/2000,6345,6364.6,6284.5,6284.5,0,,0,,0,0,0
02/10/2000,6284.5,6358.2,6284.5,6294.2,0,,0,,0,0,0
29/09/2000,6294.2,6325.7,6240.3,6264.1,0,,0,,0,0,0
28/09/2000,6264.1,6290.6,6210.8,6269.3,0,,0,,0,0,0
27/09/2000,6269.3,6312.5,6200.7,6213.2,0,,0,,0,0,0
26/09/2000,6213.2,6257.6,6192.7,6257.1,0,,0,,0,0,0
25/09/2000,6257.1,6310,6205.9,6205.9,0,,0,,0,0,0
22/09/2000,6205.9,6205.9,6075.1,6199.2,0,,0,,0,0,0
21/09/2000,6199.2,6281.1,6150.5,6279.9,0,,0,,0,0,0
20/09/2000,6279.9,6425.4,6259.7,6403.5,0,,0,,0,0,0
19/09/2000,6403.5,6413.4,6360.6,6410.2,0,,0,,0,0,0
18/09/2000,6410.2,6464.3,6371.4,6417.3,0,,0,,0,0,0
15/09/2000,6417.3,6559.2,6417.3,6555.5,0,,0,,0,0,0
14/09/2000,6555.5,6580.6,6460.7,6478.2,0,,0,,0,0,0
13/09/2000,6478.2,6559.8,6454.1,6555.5,0,,0,,0,0,0
12/09/2000,6555.5,6582,6528.5,6582,0,,0,,0,0,0
11/09/2000,6582,6604.1,6392.1,6600.7,0,,0,,0,0,0
08/09/2000,6600.7,6704.2,6561.1,6689.2,0,,0,,0,0,0
07/09/2000,6689.2,6709.1,6668.5,6694.7,0,,0,,0,0,0
06/09/2000,6694.7,6766,6688.4,6752.5,0,,0,,0,0,0
05/09/2000,6752.5,6809.5,6737.6,6798.1,0,,0,,0,0,0
04/09/2000,6798.1,6828.7,6783,6795,0,,0,,0,0,0
01/09/2000,6795,6838.6,6672.7,6672.7,0,,0,,0,0,0
31/08/2000,6672.7,6675.7,6585.2,6615.1,0,,0,,0,0,0
30/08/2000,6615.1,6624.9,6586.1,6586.3,0,,0,,0,0,0
29/08/2000,6586.3,6601.1,6560.2,6563.7,0,,0,,0,0,0
25/08/2000,6563.7,6619.1,6538.3,6557,0,,0,,0,0,0
24/08/2000,6557,6605.5,6546.7,6566.2,0,,0,,0,0,0
23/08/2000,6566.2,6590.7,6535.2,6584.8,0,,0,,0,0,0
22/08/2000,6584.8,6605.2,6520.3,6542.2,0,,0,,0,0,0
21/08/2000,6542.2,6555.5,6491.4,6543.7,0,,0,,0,0,0
18/08/2000,6543.7,6552,6510.8,6518.2,0,,0,,0,0,0
17/08/2000,6518.2,6537.4,6482,6532,0,,0,,0,0,0
16/08/2000,6532,6553.5,6457,6475.5,0,,0,,0,0,0
15/08/2000,6475.5,6482.8,6419.9,6419.9,0,,0,,0,0,0
14/08/2000,6419.9,6451.2,6365.5,6384.5,0,,0,,0,0,0
11/08/2000,6384.5,6394.6,6348.4,6387.3,0,,0,,0,0,0
10/08/2000,6387.3,6414,6369.4,6414,0,,0,,0,0,0
09/08/2000,6414,6463.1,6358.1,6358.1,0,,0,,0,0,0
08/08/2000,6358.1,6420,6350.3,6387.8,0,,0,,0,0,0
07/08/2000,6387.8,6400.6,6355.1,6363.5,0,,0,,0,0,0
04/08/2000,6363.5,6415,6317.1,6317.1,0,,0,,0,0,0
03/08/2000,6317.1,6399.9,6296.4,6391.3,0,,0,,0,0,0
02/08/2000,6391,6424.7,6378.4,6379.1,0,,0,,0,0,0
01/08/2000,6379.3,6403.1,6331.5,6365.3,0,,0,,0,0,0
31/07/2000,6365.3,6365.3,6274.9,6335.7,0,,0,,0,0,0
28/07/2000,6335.7,6390.3,6332.6,6352.1,0,,0,,0,0,0
27/07/2000,6352.1,6456.3,6352.1,6387.1,0,,0,,0,0,0
26/07/2000,6387.1,6425.6,6378.9,6390.7,0,,0,,0,0,0
25/07/2000,6390.7,6402.1,6354.5,6381.3,0,,0,,0,0,0
24/07/2000,6381.3,6422.6,6333,6378.4,0,,0,,0,0,0
21/07/2000,6378.4,6469,6365.5,6469,0,,0,,0,0,0
20/07/2000,6469,6491.1,6440.7,6465.4,0,,0,,0,0,0
19/07/2000,6465.4,6493.4,6420.4,6450.5,0,,0,,0,0,0
18/07/2000,6450.5,6531.4,6444.6,6525.5,0,,0,,0,0,0
17/07/2000,6525.5,6525.7,6473.7,6475.4,0,,0,,0,0,0
14/07/2000,6475.4,6503.2,6452.2,6475.7,0,,0,,0,0,0
13/07/2000,6475.7,6530.7,6460.3,6518.5,0,,0,,0,0,0
12/07/2000,6518.5,6545.1,6466.8,6475.8,0,,0,,0,0,0
11/07/2000,6475.8,6510.1,6450.5,6466.2,0,,0,,0,0,0
10/07/2000,6466.2,6515.2,6463.3,6497.5,0,,0,,0,0,0
07/07/2000,6497.5,6502.6,6390.2,6419.6,0,,0,,0,0,0
06/07/2000,6419.6,6438.4,6341.4,6382.5,0,,0,,0,0,0
05/07/2000,6382.5,6446,6345.5,6417,0,,0,,0,0,0
04/07/2000,6417,6470.4,6405.2,6470.4,0,,0,,0,0,0
03/07/2000,6470.4,6470.4,6309.3,6312.7,0,,0,,0,0,0
30/06/2000,6312.7,6323.2,6239,6239,0,,0,,0,0,0
29/06/2000,6239,6321,6221,6313.5,0,,0,,0,0,0
28/06/2000,6313.5,6394.4,6310.8,6375.3,0,,0,,0,0,0
27/06/2000,6375.3,6428.4,6365.6,6405.2,0,,0,,0,0,0
26/06/2000,6405.2,6447.7,6369,6391.5,0,,0,,0,0,0
23/06/2000,6391.5,6413.8,6367.8,6413.8,0,,0,,0,0,0
22/06/2000,6413.8,6530.7,6413.8,6477.8,0,,0,,0,0,0
21/06/2000,6477.8,6532.5,6429,6526.9,0,,0,,0,0,0
20/06/2000,6526.9,6536.5,6490.2,6490.2,0,,0,,0,0,0
19/06/2000,6490.2,6515.7,6467.5,6490.8,0,,0,,0,0,0
16/06/2000,6526,6566.7,6474.9,6490.8,0,,0,,0,0,0
15/06/2000,6490.8,6566.2,6490.8,6536.3,0,,0,,0,0,0
14/06/2000,6536.3,6551.7,6447.1,6447.1,0,,0,,0,0,0
13/06/2000,6447.1,6515.2,6430.8,6430.9,0,,0,,0,0,0
12/06/2000,6430.9,6479.8,6430.9,6443.8,0,,0,,0,0,0
09/06/2000,6443.8,6512.4,6438.1,6496.6,0,,0,,0,0,0
08/06/2000,6496.6,6592.7,6469.8,6503.8,0,,0,,0,0,0
07/06/2000,6503.8,6546.8,6476.4,6546.8,0,,0,,0,0,0
06/06/2000,6546.8,6619.6,6490,6546.7,0,,0,,0,0,0
05/06/2000,6546.7,6635.7,6540.4,6626.4,0,,0,,0,0,0
02/06/2000,6626.4,6634.9,6445.5,6470.5,0,,0,,0,0,0
01/06/2000,6470.5,6476.9,6344.4,6359.3,0,,0,,0,0,0
31/05/2000,6359.3,6419.9,6325.5,6359.6,0,,0,,0,0,0
30/05/2000,6359.6,6379.7,6216.9,6216.9,0,,0,,0,0,0
26/05/2000,6216.9,6252.2,6153.2,6231.1,0,,0,,0,0,0
25/05/2000,6231.1,6234.6,6118.6,6118.6,0,,0,,0,0,0
24/05/2000,6118.6,6127.1,5997.6,6086.8,0,,0,,0,0,0
23/05/2000,6086.8,6128.5,6026.1,6035.5,0,,0,,0,0,0
22/05/2000,6035.5,6130.1,5991.9,6045.4,0,,0,,0,0,0
19/05/2000,6045.4,6237.6,6039.1,6232.9,0,,0,,0,0,0
18/05/2000,6232.9,6256,6196.2,6196.2,0,,0,,0,0,0
17/05/2000,6196.2,6321.6,6189.2,6318.4,0,,0,,0,0,0
16/05/2000,6318.4,6349.1,6247.7,6247.7,0,,0,,0,0,0
15/05/2000,6247.7,6290.5,6218.2,6283.5,0,,0,,0,0,0
12/05/2000,6283.5,6304.2,6220.6,6245.9,0,,0,,0,0,0
11/05/2000,6245.9,6263.6,6051.5,6100.6,0,,0,,0,0,0
10/05/2000,6100.6,6182.9,6090.2,6123.8,0,,0,,0,0,0
09/05/2000,6123.8,6243.1,6112.9,6216.3,0,,0,,0,0,0
08/05/2000,6216.3,6299.4,6174.3,6238.8,0,,0,,0,0,0
05/05/2000,6238.8,6267.9,6190.5,6199.6,0,,0,,0,0,0
04/05/2000,6199.6,6231.4,6162.5,6184.8,0,,0,,0,0,0
03/05/2000,6184.8,6373.4,6176.1,6373.4,0,,0,,0,0,0
02/05/2000,6373.4,6412.6,6311.9,6327.4,0,,0,,0,0,0
28/04/2000,6327.4,6341.9,6179.3,6179.3,0,,0,,0,0,0
27/04/2000,6179.3,6306.2,6127.9,6256.5,0,,0,,0,0,0
26/04/2000,6256.5,6342.2,6247,6283,0,,0,,0,0,0
25/04/2000,6283,6313.8,6155.7,6241.2,0,,0,,0,0,0
20/04/2000,6241.2,6248.1,6134.4,6184.9,0,,0,,0,0,0
19/04/2000,6184.9,6193.6,6074,6074,0,,0,,0,0,0
18/04/2000,6074,6084.2,5951.7,5994.6,0,,0,,0,0,0
17/04/2000,5994.6,6178.1,5915.2,6178.1,0,,0,,0,0,0
14/04/2000,6178.1,6359.1,6149.8,6357,0,,0,,0,0,0
13/04/2000,6357,6381.9,6268.4,6350.8,0,,0,,0,0,0
12/04/2000,6350.8,6443.5,6333.6,6379.2,0,,0,,0,0,0
11/04/2000,6379.2,6534,6358.4,6533.4,0,,0,,0,0,0
10/04/2000,6533.4,6579.6,6510.4,6569.9,0,,0,,0,0,0
07/04/2000,6569.9,6586.3,6451.1,6451.1,0,,0,,0,0,0
06/04/2000,6451.1,6464.9,6353.8,6379.3,0,,0,,0,0,0
05/04/2000,6379.3,6428.5,6283.2,6427,0,,0,,0,0,0
04/04/2000,6427,6531.3,6415.5,6462.1,0,,0,,0,0,0
03/04/2000,6462.1,6540.2,6437.9,6540.2,0,,0,,0,0,0
31/03/2000,6540.2,6557.4,6385.8,6445.2,0,,0,,0,0,0
30/03/2000,6445.2,6598.8,6418.5,6598.8,0,,0,,0,0,0
29/03/2000,6598.8,6657.3,6570.3,6650.4,0,,0,,0,0,0
28/03/2000,6650.1,6734.9,6623.7,6687.2,0,,0,,0,0,0
27/03/2000,6687.2,6770.4,6654.4,6738.5,0,,0,,0,0,0
24/03/2000,6738.5,6755.1,6594.6,6594.6,0,,0,,0,0,0
23/03/2000,6594.6,6617.8,6538.7,6609.6,0,,0,,0,0,0
22/03/2000,6609.6,6692.3,6551.7,6617.9,0,,0,,0,0,0
21/03/2000,6617.9,6630.6,6543.4,6624.5,0,,0,,0,0,0
20/03/2000,6626.5,6653.4,6523.3,6558,0,,0,,0,0,0
17/03/2000,6558,6713.1,6504.1,6557.2,0,,0,,0,0,0
16/03/2000,6557.2,6618.2,6447,6447,0,,0,,0,0,0
15/03/2000,6447,6487.1,6396.1,6487.1,0,,0,,0,0,0
14/03/2000,6487.1,6539.7,6457.1,6466.9,0,,0,,0,0,0
13/03/2000,6466.9,6566.6,6380.6,6380.6,0,,0,,0,0,0
10/03/2000,6568.7,6642.5,6532.1,6532.1,0,,0,,0,0,0
09/03/2000,6532.1,6544.2,6411.2,6411.2,0,,0,,0,0,0
08/03/2000,6411.2,6479.7,6387.2,6466.5,0,,0,,0,0,0
07/03/2000,6466.5,6568.3,6465.5,6567.8,0,,0,,0,0,0
06/03/2000,6567.8,6593.3,6457,6487.5,0,,0,,0,0,0
03/03/2000,6487.5,6506.3,6403,6432.1,0,,0,,0,0,0
02/03/2000,6432.1,6436.5,6324.2,6364.9,0,,0,,0,0,0
01/03/2000,6364.9,6387.3,6232.6,6232.6,0,,0,,0,0,0
29/02/2000,6232.6,6245.5,6099.6,6099.6,0,,0,,0,0,0
28/02/2000,6099.6,6271.1,6054.1,6198,0,,0,,0,0,0
25/02/2000,6198,6198,6086.4,6086.7,0,,0,,0,0,0
24/02/2000,6086.7,6288.8,6070.9,6144.1,0,,0,,0,0,0
23/02/2000,6144.1,6167.3,6014.7,6014.7,0,,0,,0,0,0
22/02/2000,6014.7,6172.8,6002.7,6081.6,0,,0,,0,0,0
21/02/2000,6081.6,6193.6,6029.9,6165,0,,0,,0,0,0
18/02/2000,6165,6264.1,6151.4,6209.3,0,,0,,0,0,0
17/02/2000,6209.3,6262.2,6102.9,6147.4,0,,0,,0,0,0
16/02/2000,6147.4,6147.4,6002.5,6005.2,0,,0,,0,0,0
15/02/2000,6005.2,6167.5,5972.7,6068.6,0,,0,,0,0,0
14/02/2000,6068.6,6197.5,6027.5,6193.3,0,,0,,0,0,0
11/02/2000,6193.3,6325.7,6127.4,6279.8,0,,0,,0,0,0
10/02/2000,6279.8,6320,6199.8,6315.4,0,,0,,0,0,0
09/02/2000,6315.4,6450.9,6271.5,6285.8,0,,0,,0,0,0
08/02/2000,6285.8,6295.7,6117.3,6118.6,0,,0,,0,0,0
07/02/2000,6118.6,6232.1,6100.7,6185,0,,0,,0,0,0
04/02/2000,6185,6364.9,6171.2,6324.3,0,,0,,0,0,0
03/02/2000,6324.3,6393.5,6251.6,6302.8,0,,0,,0,0,0
02/02/2000,6302.8,6345.2,6241.6,6290.9,0,,0,,0,0,0
01/02/2000,6290.9,6367.1,6231.9,6268.5,0,,0,,0,0,0
31/01/2000,6268.5,6375.6,6246.8,6375.6,0,,0,,0,0,0
28/01/2000,6375.6,6475.1,6354.8,6441,0,,0,,0,0,0
27/01/2000,6441,6451.6,6375.6,6375.6,0,,0,,0,0,0
26/01/2000,6375.6,6380,6270.4,6274.1,0,,0,,0,0,0
25/01/2000,6274.1,6379.8,6262.9,6379.8,0,,0,,0,0,0
24/01/2000,6379.8,6480.4,6346.3,6346.3,0,,0,,0,0,0
21/01/2000,6346.3,6374.7,6287.1,6348.7,0,,0,,0,0,0
20/01/2000,6348.7,6492.7,6328.3,6445.4,0,,0,,0,0,0
19/01/2000,6445.4,6505.9,6434.4,6504.6,0,,0,,0,0,0
18/01/2000,6504.6,6695.9,6491.5,6669.5,0,,0,,0,0,0
17/01/2000,6669.5,6694.3,6638.3,6658.2,0,,0,,0,0,0
14/01/2000,6658.2,6666.8,6531.5,6531.5,0,,0,,0,0,0
13/01/2000,6531.5,6596.5,6509.4,6532.8,0,,0,,0,0,0
12/01/2000,6532.8,6532.8,6470.3,6518.9,0,,0,,0,0,0
11/01/2000,6518.9,6638.1,6510.8,6607.7,0,,0,,0,0,0
10/01/2000,6607.7,6634.2,6504.8,6504.8,0,,0,,0,0,0
07/01/2000,6504.8,6532.4,6438.8,6477.2,0,,0,,0,0,0
06/01/2000,6447.2,6547.3,6424.4,6535.9,0,,0,,0,0,0
05/01/2000,6535.9,6665.9,6500.4,6665.9,0,,0,,0,0,0
04/01/2000,6662.9,6930.2,6662.9,6930.2,0,,0,,0,0,0
30/12/1999,6930.2,6950.6,6835.9,6835.9,0,,0,,0,0,0
29/12/1999,6835.9,6860.8,6801.1,6806.5,0,,0,,0,0,0
24/12/1999,6806.5,6815.7,6772.9,6776.8,0,,0,,0,0,0
23/12/1999,6776.8,6803.1,6722.8,6728.6,0,,0,,0,0,0
22/12/1999,6728.6,6750.3,6691.6,6702.9,0,,0,,0,0,0
21/12/1999,6707.5,6728.1,6675.6,6728.1,0,,0,,0,0,0
20/12/1999,6731.2,6761.7,6707,6720.2,0,,0,,0,0,0
17/12/1999,6724.6,6757,6646.4,6677.9,0,,0,,0,0,0
16/12/1999,6672,6705.1,6640.1,6648.4,0,,0,,0,0,0
15/12/1999,6633.8,6716,6588.7,6708.4,0,,0,,0,0,0
14/12/1999,6702.1,6735.3,6663.2,6709.4,0,,0,,0,0,0
13/12/1999,6710.7,6769.7,6710.7,6744.5,0,,0,,0,0,0
10/12/1999,6739.5,6740.1,6659.7,6674.9,0,,0,,0,0,0
09/12/1999,6680.8,6688,6625.1,6625.1,0,,0,,0,0,0
08/12/1999,6619.4,6656.6,6609.5,6656.2,0,,0,,0,0,0
07/12/1999,6660.9,6728.9,6659.7,6691.8,0,,0,,0,0,0
06/12/1999,6694,6769.4,6657.1,6761.4,0,,0,,0,0,0
03/12/1999,6742.2,6772.1,6652.3,6654.5,0,,0,,0,0,0
02/12/1999,6653.7,6694.2,6623,6655.8,0,,0,,0,0,0
01/12/1999,6646,6655.8,6575.3,6591.8,0,,0,,0,0,0
30/11/1999,6597.2,6676.2,6586.8,6673.8,0,,0,,0,0,0
29/11/1999,6692.3,6759.3,6659.6,6695.4,0,,0,,0,0,0
26/11/1999,6684.8,6743.1,6654.4,6698.6,0,,0,,0,0,0
25/11/1999,6682.8,6686.1,6558,6586.5,0,,0,,0,0,0
24/11/1999,6561.8,6569.5,6493.7,6532.6,0,,0,,0,0,0
23/11/1999,6534.2,6551.3,6426.6,6435.5,0,,0,,0,0,0
22/11/1999,6442,6564.6,6422,6484.9,0,,0,,0,0,0
19/11/1999,6482.3,6593.4,6456.2,6549.6,0,,0,,0,0,0
18/11/1999,6550.8,6590,6520.5,6545.7,0,,0,,0,0,0
17/11/1999,6555.7,6627.1,6534.5,6601,0,,0,,0,0,0
16/11/1999,6583,6596.4,6524.2,6527.6,0,,0,,0,0,0
15/11/1999,6533.6,6574.6,6498.1,6503.5,0,,0,,0,0,0
12/11/1999,6511.6,6612.8,6488.1,6524.4,0,,0,,0,0,0
11/11/1999,6551.4,6552.7,6455.4,6455.4,0,,0,,0,0,0
10/11/1999,6447,6475,6416.8,6434.5,0,,0,,0,0,0
09/11/1999,6435.5,6483.1,6381,6381,0,,0,,0,0,0
08/11/1999,6374.3,6398,6338.5,6339.8,0,,0,,0,0,0
05/11/1999,6356.6,6402,6309.2,6375.8,0,,0,,0,0,0
04/11/1999,6331.3,6357.2,6280.3,6285.7,0,,0,,0,0,0
03/11/1999,6280.8,6298.8,6231.2,6244.4,0,,0,,0,0,0
02/11/1999,6252,6261.9,6231,6256.6,0,,0,,0,0,0
01/11/1999,6284,6297.8,6232.2,6251.3,0,,0,,0,0,0
29/10/1999,6255.7,6279.3,6146.3,6148.2,0,,0,,0,0,0
28/10/1999,6149.1,6166.5,5990.1,6035.7,0,,0,,0,0,0
27/10/1999,6045.7,6073.2,6016.7,6073.2,0,,0,,0,0,0
26/10/1999,6092.4,6096.7,5994.8,6012.7,0,,0,,0,0,0
25/10/1999,6009.4,6109.4,5991.7,6062.5,0,,0,,0,0,0
22/10/1999,6058.9,6060.2,5953.4,5953.4,0,,0,,0,0,0
21/10/1999,5939.3,6043.8,5888.1,6012.2,0,,0,,0,0,0
20/10/1999,6006.7,6028.5,5970,5985.3,0,,0,,0,0,0
19/10/1999,5993.7,5993.7,5876.4,5887.9,0,,0,,0,0,0
18/10/1999,5869.2,5892.4,5798.3,5892.4,0,,0,,0,0,0
15/10/1999,5907.3,6039.4,5842.3,6026.6,0,,0,,0,0,0
14/10/1999,6039.4,6131.6,6038.1,6116.8,0,,0,,0,0,0
13/10/1999,6113.4,6144.8,6079,6144.8,0,,0,,0,0,0
12/10/1999,6174.8,6242.8,6164.9,6242.8,0,,0,,0,0,0
11/10/1999,6234.8,6238.7,6185.8,6200.6,0,,0,,0,0,0
08/10/1999,6199.4,6250.8,6160.6,6202.7,0,,0,,0,0,0
07/10/1999,6200.4,6221.7,6101.9,6101.9,0,,0,,0,0,0
06/10/1999,6097.5,6097.5,6012.5,6078,0,,0,,0,0,0
05/10/1999,6084.5,6100.2,6042.4,6045.6,0,,0,,0,0,0
04/10/1999,6052.9,6057.2,5967.3,5971.9,0,,0,,0,0,0
01/10/1999,5970.7,6059.8,5960.3,6034.1,0,,0,,0,0,0
30/09/1999,6029.8,6041.6,5964.5,6015.3,0,,0,,0,0,0
29/09/1999,6020.6,6077.2,5941.5,6018.1,0,,0,,0,0,0
28/09/1999,6007.2,6072.3,6006.8,6068.9,0,,0,,0,0,0
27/09/1999,6078.6,6087.7,5944.6,5945,0,,0,,0,0,0
24/09/1999,5937.6,5989.7,5900.8,5987.3,0,,0,,0,0,0
23/09/1999,5969.7,6022.2,5910.1,5910.1,0,,0,,0,0,0
22/09/1999,5913.9,5965.7,5868.4,5950.2,0,,0,,0,0,0
21/09/1999,5957.3,6080.7,5942.9,6056.5,0,,0,,0,0,0
20/09/1999,6056.5,6094.7,6030.3,6050.9,0,,0,,0,0,0
17/09/1999,6039.8,6062,6012.4,6030.7,0,,0,,0,0,0
16/09/1999,6014.6,6082,6010,6048.3,0,,0,,0,0,0
15/09/1999,6067.7,6118.4,6043.6,6109.3,0,,0,,0,0,0
14/09/1999,6116,6250.9,6104.9,6186.2,0,,0,,0,0,0
13/09/1999,6169,6232.3,6127,6206.5,0,,0,,0,0,0
10/09/1999,6191,6300.4,6191,6278.1,0,,0,,0,0,0
09/09/1999,6260.6,6271.2,6242.3,6255.5,0,,0,,0,0,0
08/09/1999,6253.6,6316,6158.8,6316,0,,0,,0,0,0
07/09/1999,6309.5,6381.6,6302.5,6376.7,0,,0,,0,0,0
06/09/1999,6375.7,6388.4,6351.4,6360.6,0,,0,,0,0,0
03/09/1999,6332.1,6342,6207.7,6209.9,0,,0,,0,0,0
02/09/1999,6195.6,6277.3,6168.3,6271.7,0,,0,,0,0,0
01/09/1999,6276.2,6279.9,6207.4,6251.1,0,,0,,0,0,0
31/08/1999,6246.4,6350.8,6246.4,6350.8,0,,0,,0,0,0
27/08/1999,6375.2,6413.3,6350.1,6378.9,0,,0,,0,0,0
26/08/1999,6383.9,6434.4,6361.5,6382.5,0,,0,,0,0,0
25/08/1999,6369.5,6399.6,6345.9,6345.9,0,,0,,0,0,0
24/08/1999,6315.1,6333.7,6286.5,6326.3,0,,0,,0,0,0
23/08/1999,6322.1,6330,6185.7,6185.7,0,,0,,0,0,0
20/08/1999,6180.8,6187.3,6130.3,6135.4,0,,0,,0,0,0
19/08/1999,6118,6217.9,6104.2,6210.1,0,,0,,0,0,0
18/08/1999,6201.8,6233,6160.6,6168.7,0,,0,,0,0,0
17/08/1999,6166.4,6240.5,6166.2,6232.8,0,,0,,0,0,0
16/08/1999,6235.4,6263.5,6207.3,6246.6,0,,0,,0,0,0
13/08/1999,6245.1,6247.7,6115.7,6142.2,0,,0,,0,0,0
12/08/1999,6153.3,6153.3,6045.2,6045.2,0,,0,,0,0,0
11/08/1999,6014.4,6049.1,5980,5980.4,0,,0,,0,0,0
10/08/1999,5978.4,6126.9,5976.2,6125.1,0,,0,,0,0,0
09/08/1999,6126.4,6164.9,6112.1,6125.9,0,,0,,0,0,0
06/08/1999,6121,6179.3,6098.8,6130.3,0,,0,,0,0,0
05/08/1999,6101.6,6198.4,6078.5,6198.4,0,,0,,0,0,0
04/08/1999,6235.4,6282.9,6218.8,6253.3,0,,0,,0,0,0
03/08/1999,6250.6,6298.1,6220.1,6285,0,,0,,0,0,0
02/08/1999,6288.3,6301.9,6156.7,6228.4,0,,0,,0,0,0
30/07/1999,6231.9,6232.8,6142,6145.8,0,,0,,0,0,0
29/07/1999,6117.5,6257.6,6117.5,6257,0,,0,,0,0,0
28/07/1999,6297.2,6316.2,6258,6272.5,0,,0,,0,0,0
27/07/1999,6262.8,6281.7,6193.3,6193.3,0,,0,,0,0,0
26/07/1999,6169.1,6223.9,6092.1,6207.7,0,,0,,0,0,0
23/07/1999,6207.4,6305.5,6199.1,6285.7,0,,0,,0,0,0
22/07/1999,6297.8,6355.5,6272.8,6343.2,0,,0,,0,0,0
21/07/1999,6329.8,6374.4,6310,6370.8,0,,0,,0,0,0
20/07/1999,6392,6478.5,6384.9,6468.7,0,,0,,0,0,0
19/07/1999,6483.7,6622.1,6476.5,6568.6,0,,0,,0,0,0
16/07/1999,6563.2,6592.2,6544.2,6586.7,0,,0,,0,0,0
15/07/1999,6575,6583.7,6470.3,6484.7,0,,0,,0,0,0
14/07/1999,6473.1,6535.9,6453.9,6456.4,0,,0,,0,0,0
13/07/1999,6445.6,6545.7,6445.6,6545.7,0,,0,,0,0,0
12/07/1999,6545.5,6623.8,6544.1,6565.5,0,,0,,0,0,0
09/07/1999,6562.6,6585.1,6538.8,6554.7,0,,0,,0,0,0
08/07/1999,6557.3,6649.5,6520.1,6603.4,0,,0,,0,0,0
07/07/1999,6597.4,6631.5,6560.6,6606.8,0,,0,,0,0,0
06/07/1999,6620.6,6620.8,6543.9,6591.8,0,,0,,0,0,0
05/07/1999,6592,6606.9,6516,6516.1,0,,0,,0,0,0
02/07/1999,6491.9,6521.8,6459.5,6494.7,0,,0,,0,0,0
01/07/1999,6488.9,6489,6372.1,6372.1,0,,0,,0,0,0
30/06/1999,6318.5,6371.6,6287.9,6338.1,0,,0,,0,0,0
29/06/1999,6307.1,6430.3,6301.8,6414.9,0,,0,,0,0,0
28/06/1999,6405.7,6438.2,6388.8,6436.9,0,,0,,0,0,0
25/06/1999,6435.4,6446.2,6379.6,6409.4,0,,0,,0,0,0
24/06/1999,6416.7,6514.3,6404.7,6498.3,0,,0,,0,0,0
23/06/1999,6496.5,6557.6,6471.6,6557.6,0,,0,,0,0,0
22/06/1999,6552.4,6571.6,6513.1,6567.1,0,,0,,0,0,0
21/06/1999,6581.2,6613.6,6551.8,6551.8,0,,0,,0,0,0
18/06/1999,6527.8,6593.1,6508.9,6511.1,0,,0,,0,0,0
17/06/1999,6493.6,6548.1,6465.8,6518,0,,0,,0,0,0
16/06/1999,6504.9,6535.3,6430.8,6460.3,0,,0,,0,0,0
15/06/1999,6451.2,6451.4,6403.8,6435.1,0,,0,,0,0,0
14/06/1999,6430.1,6495.3,6402.1,6495.3,0,,0,,0,0,0
11/06/1999,6484.8,6501.5,6406.4,6407.9,0,,0,,0,0,0
10/06/1999,6403.4,6469.4,6381.5,6455.2,0,,0,,0,0,0
09/06/1999,6453,6472.4,6418.7,6429.2,0,,0,,0,0,0
08/06/1999,6431.5,6466.4,6410.5,6414.2,0,,0,,0,0,0
07/06/1999,6412,6425.9,6380.5,6392.7,0,,0,,0,0,0
04/06/1999,6361.5,6365.8,6274.1,6348.2,0,,0,,0,0,0
03/06/1999,6348.6,6359.7,6302.2,6315.9,0,,0,,0,0,0
02/06/1999,6302.2,6313.8,6243.1,6248,0,,0,,0,0,0
01/06/1999,6250,6354.3,6227.5,6231,0,,0,,0,0,0
28/05/1999,6226.2,6229.1,6110.1,6193.5,0,,0,,0,0,0
27/05/1999,6199.5,6279.8,6155.2,6246.8,0,,0,,0,0,0
26/05/1999,6236.8,6292,6178.1,6244.2,0,,0,,0,0,0
25/05/1999,6249.3,6280.8,6184.8,6280.8,0,,0,,0,0,0
24/05/1999,6322.1,6462.3,6322.1,6362.8,0,,0,,0,0,0
21/05/1999,6353.1,6391.9,6345.1,6368.8,0,,0,,0,0,0
20/05/1999,6368.2,6371.3,6285.1,6285.1,0,,0,,0,0,0
19/05/1999,6266.7,6268.2,6193,6229.9,0,,0,,0,0,0
18/05/1999,6206.4,6225.7,6147.6,6191.5,0,,0,,0,0,0
17/05/1999,6165.8,6285.4,6160.5,6285.4,0,,0,,0,0,0
14/05/1999,6300.4,6465.5,6261.4,6460,0,,0,,0,0,0
